complex_id	uniprot_a	uniprot_b	combined_score
P01108	P01108	Q64364	1
P01111	P01111	P01111	1
P01111	P01111	P01112	1
P01111	P01111	P01116	1
P01111	P01111	P04049	1
P01112	P01112	P01111	1
P01112	P01112	P01112	1
P01112	P01112	P01116	1
P01112	P01112	P04049	1
P01112	P01112	P42684	1
P01112	P01112	Q13671	1
P01116	P01116	P01111	1
P01116	P01116	P01112	1
P01116	P01116	P01116	1
P01116	P01116	P04049	1
P01137	P01137	P01137	1
P01137	P01137	P06756	1
P01137	P01137	P26012	1
P01137	P01137	P36897	1
P01137	P01137	P37173	1
P01137	P01137	P50281	1
P01138	P01138	P01138	1
P01138	P01138	P04629	1
P01138	P01138	P08138	1
P01138	P01138	Q99523	1
P01236	P01236	P01236	1
P01236	P01236	P16471	1
P01374	P01374	P01374	1
P01374	P01374	P36941	1
P01374	P01374	Q06643	1
P01574	P01574	P01574	1
P01574	P01574	P17181	1
P01574	P01574	P48551	1
P01588	P01588	P01588	1
P01588	P01588	P19235	1
P01589	P01589	P01589	1
P01589	P01589	P14784	1
P01589	P01589	P60568	1
P01732	P01732	P01732	1
P01732	P01732	P06239	1
P01871	P01871	P01871	1
P01871	P01871	P12018	1
P01871	P01871	P15814	1
P02340	P02340	O08734	1
P02340	P02340	P02340	1
P02340	P02340	P23804	1
P02340	P02340	P51480	1
P02340	P02340	Q64373	1
P02340	P02340	Q99ML1	1
P02340	P02340	Q9CXW4	1
P02452	P02452	P02452	1
P02452	P02452	P05556	1
P02452	P02452	Q9UKX5	1
P02463	P02463	P02463	1
P02463	P02463	P19324	1
P02463	P02463	P61620	1
P02545	P02545	O00505	1
P02545	P02545	P02545	1
P02545	P02545	P06400	1
P02545	P02545	P06748	1
P02545	P02545	P09874	1
P02545	P02545	P0C0S5	1
P02545	P02545	P11388	1
P02545	P02545	P20700	1
P02545	P02545	P33991	1
P02545	P02545	P49711	1
P02545	P02545	P49736	1
P02545	P02545	P50402	1
P02545	P02545	P52294	1
P02545	P02545	P60709	1
P02545	P02545	P68431	1
P02545	P02545	Q00839	1
P02545	P02545	Q02539	1
P02545	P02545	Q07021	1
P02545	P02545	Q08999	1
P02545	P02545	Q13287	1
P02545	P02545	Q13813	1
P02545	P02545	Q14566	1
P02545	P02545	Q6FI13	1
P02545	P02545	Q9H0E3	1
P02545	P02545	Q9H503	1
P02550	P02550	P02550	1
P02550	P02550	Q148E2	1
P02586	P02586	P02586	1
P02586	P02586	P02641	1
P02586	P02586	P02643	1
P02641	P02641	P02586	1
P02641	P02641	P02641	1
P02641	P02641	P02643	1
P02643	P02643	P02586	1
P02643	P02643	P02641	1
P02643	P02643	P02643	1
P02683	P02683	P02683	1
P02683	P02683	P19491	1
P02683	P02683	P97879	1
P02683	P02683	Q9ER00	1
P02698	P02698	P02698	1
P02698	P02698	P62871	1
P02698	P02698	Q3T0Q4	1
P02721	P02721	P00829	1
P02721	P02721	P00847	1
P02721	P02721	P01096	1
P02721	P02721	P02721	1
P02721	P02721	P03929	1
P02721	P02721	P05630	1
P02721	P02721	P05631	1
P02721	P02721	P05632	1
P02721	P02721	P13619	1
P02721	P02721	P13620	1
P02721	P02721	P13621	1
P02721	P02721	P19483	1
P02721	P02721	P32876	1
P02721	P02721	Q00361	1
P02751	P02751	P02751	1
P02751	P02751	P05106	1
P02751	P02751	P05556	1
P02751	P02751	P06241	1
P02751	P02751	P08514	1
P02751	P02751	P08648	1
P02751	P02751	P18564	1
P02751	P02751	P21980	1
P02751	P02751	P48745	1
P02770	P02770	P02770	1
P02770	P02770	P38438	1
P02786	P02786	O60749	1
P02786	P02786	O95219	1
P02786	P02786	P02786	1
P02786	P02786	Q13596	1
P03372	P03372	O15111	1
P03372	P03372	O60244	1
P03372	P03372	O75448	1
P03372	P03372	P03372	1
P03372	P03372	P04637	1
P03372	P03372	P05412	1
P03372	P03372	P08047	1
P03372	P03372	P12931	1
P03372	P03372	P17676	1
P03372	P03372	P20749	1
P03372	P03372	P21796	1
P03372	P03372	P27986	1
P03372	P03372	P50613	1
P03372	P03372	P51946	1
P03372	P03372	P51948	1
P03372	P03372	P56945	1
P03372	P03372	Q00987	1
P03372	P03372	Q03135	1
P03372	P03372	Q04206	1
P03372	P03372	Q13330	1
P03372	P03372	Q15648	1
P03372	P03372	Q92769	1
P03372	P03372	Q92830	1
P03372	P03372	Q93074	1
P03372	P03372	Q9NVC6	1
P03372	P03372	Q9UHV7	1
P03372	P03372	Q9ULK4	1
P03372	P03372	Q9Y2X0	1
P03372	P03372	Q9Y3R0	1
P03372	P03372	Q9Y4A5	1
P03372	P03372	Q9Y6Q9	1
P03886	P03886	O00217	1
P03886	P03886	O00483	1
P03886	P03886	O14561	1
P03886	P03886	O15239	1
P03886	P03886	O43181	1
P03886	P03886	O43674	1
P03886	P03886	O43676	1
P03886	P03886	O43677	1
P03886	P03886	O43678	1
P03886	P03886	O43920	1
P03886	P03886	O75251	1
P03886	P03886	O75306	1
P03886	P03886	O75380	1
P03886	P03886	O75438	1
P03886	P03886	O75489	1
P03886	P03886	O95139	1
P03886	P03886	O95167	1
P03886	P03886	O95168	1
P03886	P03886	O95169	1
P03886	P03886	O95178	1
P03886	P03886	O95182	1
P03886	P03886	O95298	1
P03886	P03886	O95299	1
P03886	P03886	O96000	1
P03886	P03886	P00403	1
P03886	P03886	P03886	1
P03886	P03886	P03891	1
P03886	P03886	P03897	1
P03886	P03886	P03901	1
P03886	P03886	P03915	1
P03886	P03886	P03923	1
P03886	P03886	P17568	1
P03886	P03886	P19404	1
P03886	P03886	P28331	1
P03886	P03886	P49821	1
P03886	P03886	P51970	1
P03886	P03886	P56181	1
P03886	P03886	P56556	1
P03886	P03886	Q16718	1
P03886	P03886	Q16795	1
P03886	P03886	Q86Y39	1
P03886	P03886	Q9BQ95	1
P03886	P03886	Q9NX14	1
P03886	P03886	Q9P0J0	1
P03886	P03886	Q9UI09	1
P03886	P03886	Q9Y375	1
P03886	P03886	Q9Y4K3	1
P03886	P03886	Q9Y6M9	1
P03887	P03887	O97725	1
P03887	P03887	P00125	1
P03887	P03887	P00126	1
P03887	P03887	P00129	1
P03887	P03887	P00130	1
P03887	P03887	P00157	1
P03887	P03887	P00396	1
P03887	P03887	P00415	1
P03887	P03887	P00423	1
P03887	P03887	P00426	1
P03887	P03887	P00428	1
P03887	P03887	P00429	1
P03887	P03887	P00430	1
P03887	P03887	P03887	1
P03887	P03887	P03892	1
P03887	P03887	P03898	1
P03887	P03887	P03902	1
P03887	P03887	P03910	1
P03887	P03887	P03920	1
P03887	P03887	P03924	1
P03887	P03887	P04038	1
P03887	P03887	P04394	1
P03887	P03887	P07552	1
P03887	P03887	P10175	1
P03887	P03887	P13182	1
P03887	P03887	P13183	1
P03887	P03887	P13184	1
P03887	P03887	P13271	1
P03887	P03887	P13272	1
P03887	P03887	P15690	1
P03887	P03887	P17694	1
P03887	P03887	P23004	1
P03887	P03887	P23709	1
P03887	P03887	P23934	1
P03887	P03887	P23935	1
P03887	P03887	P25708	1
P03887	P03887	P25712	1
P03887	P03887	P31800	1
P03887	P03887	P34942	1
P03887	P03887	P34943	1
P03887	P03887	P42026	1
P03887	P03887	P42028	1
P03887	P03887	P42029	1
P03887	P03887	P48305	1
P03887	P03887	P52505	1
P03887	P03887	P68530	1
P03887	P03887	Q01321	1
P03887	P03887	Q02365	1
P03887	P03887	Q02366	1
P03887	P03887	Q02367	1
P03887	P03887	Q02368	1
P03887	P03887	Q02369	1
P03887	P03887	Q02370	1
P03887	P03887	Q02371	1
P03887	P03887	Q02372	1
P03887	P03887	Q02373	1
P03887	P03887	Q02374	1
P03887	P03887	Q02375	1
P03887	P03887	Q02376	1
P03887	P03887	Q02377	1
P03887	P03887	Q02378	1
P03887	P03887	Q02379	1
P03887	P03887	Q02380	1
P03887	P03887	Q02827	1
P03887	P03887	Q05752	1
P03887	P03887	Q8HXG5	1
P03887	P03887	Q8HXG6	1
P03887	P03887	Q95KV7	1
P03888	P03888	O09111	1
P03888	P03888	O35683	1
P03888	P03888	P03888	1
P03888	P03888	P03899	1
P03888	P03888	P03911	1
P03888	P03888	P52503	1
P03888	P03888	Q3UIU2	1
P03888	P03888	Q62425	1
P03888	P03888	Q7TMF3	1
P03888	P03888	Q8K3J1	1
P03888	P03888	Q91VD9	1
P03888	P03888	Q91WD5	1
P03888	P03888	Q91WP8	1
P03888	P03888	Q91YT0	1
P03888	P03888	Q99LC3	1
P03888	P03888	Q99LY9	1
P03888	P03888	Q9CPP6	1
P03888	P03888	Q9CPU2	1
P03888	P03888	Q9CQ54	1
P03888	P03888	Q9CQ75	1
P03888	P03888	Q9CQ91	1
P03888	P03888	Q9CQC7	1
P03888	P03888	Q9CQH3	1
P03888	P03888	Q9CQJ8	1
P03888	P03888	Q9CQZ5	1
P03888	P03888	Q9CQZ6	1
P03888	P03888	Q9CR21	1
P03888	P03888	Q9CR61	1
P03888	P03888	Q9CXZ1	1
P03888	P03888	Q9D6J5	1
P03888	P03888	Q9D6J6	1
P03888	P03888	Q9D8B4	1
P03888	P03888	Q9DC69	1
P03888	P03888	Q9DC70	1
P03888	P03888	Q9DCJ5	1
P03888	P03888	Q9DCS9	1
P03888	P03888	Q9DCT2	1
P03888	P03888	Q9ERS2	1
P03888	P03888	Q9MD59	1
P03888	P03888	Q9MD82	1
P03888	P03888	Q9Z1P6	1
P03891	P03891	O00217	1
P03891	P03891	O00483	1
P03891	P03891	O14561	1
P03891	P03891	O15239	1
P03891	P03891	O43181	1
P03891	P03891	O43674	1
P03891	P03891	O43676	1
P03891	P03891	O43677	1
P03891	P03891	O43678	1
P03891	P03891	O43920	1
P03891	P03891	O75251	1
P03891	P03891	O75306	1
P03891	P03891	O75380	1
P03891	P03891	O75438	1
P03891	P03891	O75489	1
P03891	P03891	O95139	1
P03891	P03891	O95167	1
P03891	P03891	O95168	1
P03891	P03891	O95169	1
P03891	P03891	O95178	1
P03891	P03891	O95182	1
P03891	P03891	O95298	1
P03891	P03891	O95299	1
P03891	P03891	O96000	1
P03891	P03891	P03886	1
P03891	P03891	P03891	1
P03891	P03891	P03897	1
P03891	P03891	P03901	1
P03891	P03891	P03915	1
P03891	P03891	P03923	1
P03891	P03891	P17568	1
P03891	P03891	P19404	1
P03891	P03891	P28331	1
P03891	P03891	P49821	1
P03891	P03891	P51970	1
P03891	P03891	P56181	1
P03891	P03891	P56556	1
P03891	P03891	Q16718	1
P03891	P03891	Q16795	1
P03891	P03891	Q86Y39	1
P03891	P03891	Q9NX14	1
P03891	P03891	Q9P0J0	1
P03891	P03891	Q9UI09	1
P03891	P03891	Q9Y375	1
P03891	P03891	Q9Y6M9	1
P03892	P03892	O97725	1
P03892	P03892	P00125	1
P03892	P03892	P00126	1
P03892	P03892	P00129	1
P03892	P03892	P00130	1
P03892	P03892	P00157	1
P03892	P03892	P00396	1
P03892	P03892	P00415	1
P03892	P03892	P00423	1
P03892	P03892	P00426	1
P03892	P03892	P00428	1
P03892	P03892	P00429	1
P03892	P03892	P00430	1
P03892	P03892	P03887	1
P03892	P03892	P03892	1
P03892	P03892	P03898	1
P03892	P03892	P03902	1
P03892	P03892	P03910	1
P03892	P03892	P03920	1
P03892	P03892	P03924	1
P03892	P03892	P04038	1
P03892	P03892	P04394	1
P03892	P03892	P07552	1
P03892	P03892	P10175	1
P03892	P03892	P13182	1
P03892	P03892	P13183	1
P03892	P03892	P13184	1
P03892	P03892	P13271	1
P03892	P03892	P13272	1
P03892	P03892	P15690	1
P03892	P03892	P17694	1
P03892	P03892	P23004	1
P03892	P03892	P23709	1
P03892	P03892	P23934	1
P03892	P03892	P23935	1
P03892	P03892	P25708	1
P03892	P03892	P25712	1
P03892	P03892	P31800	1
P03892	P03892	P34942	1
P03892	P03892	P34943	1
P03892	P03892	P42026	1
P03892	P03892	P42028	1
P03892	P03892	P42029	1
P03892	P03892	P48305	1
P03892	P03892	P52505	1
P03892	P03892	P68530	1
P03892	P03892	Q01321	1
P03892	P03892	Q02365	1
P03892	P03892	Q02366	1
P03892	P03892	Q02367	1
P03892	P03892	Q02368	1
P03892	P03892	Q02369	1
P03892	P03892	Q02370	1
P03892	P03892	Q02371	1
P03892	P03892	Q02372	1
P03892	P03892	Q02373	1
P03892	P03892	Q02374	1
P03892	P03892	Q02375	1
P03892	P03892	Q02376	1
P03892	P03892	Q02377	1
P03892	P03892	Q02378	1
P03892	P03892	Q02379	1
P03892	P03892	Q02380	1
P03892	P03892	Q02827	1
P03892	P03892	Q05752	1
P03892	P03892	Q8HXG5	1
P03892	P03892	Q8HXG6	1
P03892	P03892	Q95KV7	1
P03897	P03897	O00217	1
P03897	P03897	O00483	1
P03897	P03897	O14561	1
P03897	P03897	O15239	1
P03897	P03897	O43181	1
P03897	P03897	O43674	1
P03897	P03897	O43676	1
P03897	P03897	O43677	1
P03897	P03897	O43678	1
P03897	P03897	O43920	1
P03897	P03897	O75251	1
P03897	P03897	O75306	1
P03897	P03897	O75380	1
P03897	P03897	O75438	1
P03897	P03897	O75489	1
P03897	P03897	O95139	1
P03897	P03897	O95167	1
P03897	P03897	O95168	1
P03897	P03897	O95169	1
P03897	P03897	O95178	1
P03897	P03897	O95182	1
P03897	P03897	O95298	1
P03897	P03897	O95299	1
P03897	P03897	O96000	1
P03897	P03897	P03886	1
P03897	P03897	P03891	1
P03897	P03897	P03897	1
P03897	P03897	P03901	1
P03897	P03897	P03915	1
P03897	P03897	P03923	1
P03897	P03897	P17568	1
P03897	P03897	P19404	1
P03897	P03897	P28331	1
P03897	P03897	P49821	1
P03897	P03897	P51970	1
P03897	P03897	P56181	1
P03897	P03897	P56556	1
P03897	P03897	Q16718	1
P03897	P03897	Q16795	1
P03897	P03897	Q86Y39	1
P03897	P03897	Q9NX14	1
P03897	P03897	Q9P0J0	1
P03897	P03897	Q9UI09	1
P03897	P03897	Q9Y375	1
P03897	P03897	Q9Y6M9	1
P03898	P03898	O97725	1
P03898	P03898	P00125	1
P03898	P03898	P00126	1
P03898	P03898	P00129	1
P03898	P03898	P00130	1
P03898	P03898	P00157	1
P03898	P03898	P00396	1
P03898	P03898	P00415	1
P03898	P03898	P00423	1
P03898	P03898	P00426	1
P03898	P03898	P00428	1
P03898	P03898	P00429	1
P03898	P03898	P00430	1
P03898	P03898	P03887	1
P03898	P03898	P03892	1
P03898	P03898	P03898	1
P03898	P03898	P03902	1
P03898	P03898	P03910	1
P03898	P03898	P03920	1
P03898	P03898	P03924	1
P03898	P03898	P04038	1
P03898	P03898	P04394	1
P03898	P03898	P07552	1
P03898	P03898	P10175	1
P03898	P03898	P13182	1
P03898	P03898	P13183	1
P03898	P03898	P13184	1
P03898	P03898	P13271	1
P03898	P03898	P13272	1
P03898	P03898	P15690	1
P03898	P03898	P17694	1
P03898	P03898	P23004	1
P03898	P03898	P23709	1
P03898	P03898	P23934	1
P03898	P03898	P23935	1
P03898	P03898	P25708	1
P03898	P03898	P25712	1
P03898	P03898	P31800	1
P03898	P03898	P34942	1
P03898	P03898	P34943	1
P03898	P03898	P42026	1
P03898	P03898	P42028	1
P03898	P03898	P42029	1
P03898	P03898	P48305	1
P03898	P03898	P52505	1
P03898	P03898	P68530	1
P03898	P03898	Q01321	1
P03898	P03898	Q02365	1
P03898	P03898	Q02366	1
P03898	P03898	Q02367	1
P03898	P03898	Q02368	1
P03898	P03898	Q02369	1
P03898	P03898	Q02370	1
P03898	P03898	Q02371	1
P03898	P03898	Q02372	1
P03898	P03898	Q02373	1
P03898	P03898	Q02374	1
P03898	P03898	Q02375	1
P03898	P03898	Q02376	1
P03898	P03898	Q02377	1
P03898	P03898	Q02378	1
P03898	P03898	Q02379	1
P03898	P03898	Q02380	1
P03898	P03898	Q02827	1
P03898	P03898	Q05752	1
P03898	P03898	Q8HXG5	1
P03898	P03898	Q8HXG6	1
P03898	P03898	Q95KV7	1
P03899	P03899	O09111	1
P03899	P03899	O35683	1
P03899	P03899	P03888	1
P03899	P03899	P03899	1
P03899	P03899	P03911	1
P03899	P03899	P52503	1
P03899	P03899	Q3UIU2	1
P03899	P03899	Q62425	1
P03899	P03899	Q7TMF3	1
P03899	P03899	Q8K3J1	1
P03899	P03899	Q91VD9	1
P03899	P03899	Q91WD5	1
P03899	P03899	Q91WP8	1
P03899	P03899	Q91YT0	1
P03899	P03899	Q99LC3	1
P03899	P03899	Q99LY9	1
P03899	P03899	Q9CPP6	1
P03899	P03899	Q9CPU2	1
P03899	P03899	Q9CQ54	1
P03899	P03899	Q9CQ75	1
P03899	P03899	Q9CQ91	1
P03899	P03899	Q9CQC7	1
P03899	P03899	Q9CQH3	1
P03899	P03899	Q9CQJ8	1
P03899	P03899	Q9CQZ5	1
P03899	P03899	Q9CQZ6	1
P03899	P03899	Q9CR21	1
P03899	P03899	Q9CR61	1
P03899	P03899	Q9CXZ1	1
P03899	P03899	Q9D6J5	1
P03899	P03899	Q9D6J6	1
P03899	P03899	Q9D8B4	1
P03899	P03899	Q9DC69	1
P03899	P03899	Q9DC70	1
P03899	P03899	Q9DCJ5	1
P03899	P03899	Q9DCS9	1
P03899	P03899	Q9DCT2	1
P03899	P03899	Q9ERS2	1
P03899	P03899	Q9MD82	1
P03899	P03899	Q9Z1P6	1
P03901	P03901	O00217	1
P03901	P03901	O00483	1
P03901	P03901	O14561	1
P03901	P03901	O15239	1
P03901	P03901	O43181	1
P03901	P03901	O43674	1
P03901	P03901	O43676	1
P03901	P03901	O43677	1
P03901	P03901	O43678	1
P03901	P03901	O43920	1
P03901	P03901	O75251	1
P03901	P03901	O75306	1
P03901	P03901	O75380	1
P03901	P03901	O75438	1
P03901	P03901	O75489	1
P03901	P03901	O95139	1
P03901	P03901	O95167	1
P03901	P03901	O95168	1
P03901	P03901	O95169	1
P03901	P03901	O95178	1
P03901	P03901	O95182	1
P03901	P03901	O95298	1
P03901	P03901	O95299	1
P03901	P03901	O96000	1
P03901	P03901	P03886	1
P03901	P03901	P03891	1
P03901	P03901	P03897	1
P03901	P03901	P03901	1
P03901	P03901	P03915	1
P03901	P03901	P03923	1
P03901	P03901	P17568	1
P03901	P03901	P19404	1
P03901	P03901	P28331	1
P03901	P03901	P49821	1
P03901	P03901	P51970	1
P03901	P03901	P56181	1
P03901	P03901	P56556	1
P03901	P03901	Q16718	1
P03901	P03901	Q16795	1
P03901	P03901	Q86Y39	1
P03901	P03901	Q9NX14	1
P03901	P03901	Q9P0J0	1
P03901	P03901	Q9UI09	1
P03901	P03901	Q9Y6M9	1
P03902	P03902	O97725	1
P03902	P03902	P00125	1
P03902	P03902	P00126	1
P03902	P03902	P00129	1
P03902	P03902	P00130	1
P03902	P03902	P00157	1
P03902	P03902	P00396	1
P03902	P03902	P00415	1
P03902	P03902	P00423	1
P03902	P03902	P00426	1
P03902	P03902	P00428	1
P03902	P03902	P00429	1
P03902	P03902	P00430	1
P03902	P03902	P03887	1
P03902	P03902	P03892	1
P03902	P03902	P03898	1
P03902	P03902	P03902	1
P03902	P03902	P03910	1
P03902	P03902	P03920	1
P03902	P03902	P03924	1
P03902	P03902	P04038	1
P03902	P03902	P04394	1
P03902	P03902	P07552	1
P03902	P03902	P10175	1
P03902	P03902	P13182	1
P03902	P03902	P13183	1
P03902	P03902	P13184	1
P03902	P03902	P13271	1
P03902	P03902	P13272	1
P03902	P03902	P15690	1
P03902	P03902	P17694	1
P03902	P03902	P23004	1
P03902	P03902	P23709	1
P03902	P03902	P23934	1
P03902	P03902	P23935	1
P03902	P03902	P25708	1
P03902	P03902	P25712	1
P03902	P03902	P31800	1
P03902	P03902	P34942	1
P03902	P03902	P34943	1
P03902	P03902	P42026	1
P03902	P03902	P42028	1
P03902	P03902	P42029	1
P03902	P03902	P48305	1
P03902	P03902	P52505	1
P03902	P03902	P68530	1
P03902	P03902	Q01321	1
P03902	P03902	Q02365	1
P03902	P03902	Q02366	1
P03902	P03902	Q02367	1
P03902	P03902	Q02368	1
P03902	P03902	Q02369	1
P03902	P03902	Q02370	1
P03902	P03902	Q02371	1
P03902	P03902	Q02372	1
P03902	P03902	Q02373	1
P03902	P03902	Q02374	1
P03902	P03902	Q02375	1
P03902	P03902	Q02376	1
P03902	P03902	Q02377	1
P03902	P03902	Q02378	1
P03902	P03902	Q02379	1
P03902	P03902	Q02380	1
P03902	P03902	Q02827	1
P03902	P03902	Q05752	1
P03902	P03902	Q8HXG5	1
P03902	P03902	Q8HXG6	1
P03902	P03902	Q95KV7	1
P03905	P03905	O00483	1
P03905	P03905	O14561	1
P03905	P03905	O43674	1
P03905	P03905	O43676	1
P03905	P03905	O75438	1
P03905	P03905	O95139	1
P03905	P03905	O95168	1
P03905	P03905	O95169	1
P03905	P03905	O95178	1
P03905	P03905	O95298	1
P03905	P03905	O96000	1
P03905	P03905	P03905	1
P03905	P03905	P03915	1
P03905	P03905	P17568	1
P03905	P03905	Q9NX14	1
P03905	P03905	Q9Y6M9	1
P03910	P03910	O97725	1
P03910	P03910	P00125	1
P03910	P03910	P00126	1
P03910	P03910	P00129	1
P03910	P03910	P00130	1
P03910	P03910	P00157	1
P03910	P03910	P00396	1
P03910	P03910	P00415	1
P03910	P03910	P00423	1
P03910	P03910	P00426	1
P03910	P03910	P00428	1
P03910	P03910	P00429	1
P03910	P03910	P00430	1
P03910	P03910	P03887	1
P03910	P03910	P03892	1
P03910	P03910	P03898	1
P03910	P03910	P03902	1
P03910	P03910	P03910	1
P03910	P03910	P03920	1
P03910	P03910	P03924	1
P03910	P03910	P04038	1
P03910	P03910	P04394	1
P03910	P03910	P07552	1
P03910	P03910	P10175	1
P03910	P03910	P13182	1
P03910	P03910	P13183	1
P03910	P03910	P13184	1
P03910	P03910	P13271	1
P03910	P03910	P13272	1
P03910	P03910	P15690	1
P03910	P03910	P17694	1
P03910	P03910	P23004	1
P03910	P03910	P23709	1
P03910	P03910	P23934	1
P03910	P03910	P23935	1
P03910	P03910	P25708	1
P03910	P03910	P25712	1
P03910	P03910	P31800	1
P03910	P03910	P34942	1
P03910	P03910	P34943	1
P03910	P03910	P42026	1
P03910	P03910	P42028	1
P03910	P03910	P42029	1
P03910	P03910	P48305	1
P03910	P03910	P52505	1
P03910	P03910	P68530	1
P03910	P03910	Q01321	1
P03910	P03910	Q02365	1
P03910	P03910	Q02366	1
P03910	P03910	Q02367	1
P03910	P03910	Q02368	1
P03910	P03910	Q02369	1
P03910	P03910	Q02370	1
P03910	P03910	Q02371	1
P03910	P03910	Q02372	1
P03910	P03910	Q02373	1
P03910	P03910	Q02374	1
P03910	P03910	Q02375	1
P03910	P03910	Q02376	1
P03910	P03910	Q02377	1
P03910	P03910	Q02378	1
P03910	P03910	Q02379	1
P03910	P03910	Q02380	1
P03910	P03910	Q02827	1
P03910	P03910	Q05752	1
P03910	P03910	Q8HXG5	1
P03910	P03910	Q8HXG6	1
P03910	P03910	Q95KV7	1
P03911	P03911	O09111	1
P03911	P03911	O35683	1
P03911	P03911	P03888	1
P03911	P03911	P03899	1
P03911	P03911	P03911	1
P03911	P03911	P52503	1
P03911	P03911	Q3UIU2	1
P03911	P03911	Q62425	1
P03911	P03911	Q7TMF3	1
P03911	P03911	Q8K3J1	1
P03911	P03911	Q91VD9	1
P03911	P03911	Q91WD5	1
P03911	P03911	Q91WP8	1
P03911	P03911	Q91YT0	1
P03911	P03911	Q99LC3	1
P03911	P03911	Q99LY9	1
P03911	P03911	Q9CPP6	1
P03911	P03911	Q9CPU2	1
P03911	P03911	Q9CQ54	1
P03911	P03911	Q9CQ75	1
P03911	P03911	Q9CQ91	1
P03911	P03911	Q9CQC7	1
P03911	P03911	Q9CQH3	1
P03911	P03911	Q9CQJ8	1
P03911	P03911	Q9CQZ5	1
P03911	P03911	Q9CQZ6	1
P03911	P03911	Q9CR21	1
P03911	P03911	Q9CR61	1
P03911	P03911	Q9CXZ1	1
P03911	P03911	Q9D6J5	1
P03911	P03911	Q9D6J6	1
P03911	P03911	Q9D8B4	1
P03911	P03911	Q9DC69	1
P03911	P03911	Q9DC70	1
P03911	P03911	Q9DCJ5	1
P03911	P03911	Q9DCS9	1
P03911	P03911	Q9DCT2	1
P03911	P03911	Q9ERS2	1
P03911	P03911	Q9MD59	1
P03911	P03911	Q9MD82	1
P03911	P03911	Q9Z1P6	1
P03915	P03915	O00217	1
P03915	P03915	O00483	1
P03915	P03915	O14561	1
P03915	P03915	O15239	1
P03915	P03915	O43181	1
P03915	P03915	O43674	1
P03915	P03915	O43676	1
P03915	P03915	O43677	1
P03915	P03915	O43678	1
P03915	P03915	O43920	1
P03915	P03915	O75251	1
P03915	P03915	O75306	1
P03915	P03915	O75380	1
P03915	P03915	O75438	1
P03915	P03915	O75489	1
P03915	P03915	O95139	1
P03915	P03915	O95167	1
P03915	P03915	O95168	1
P03915	P03915	O95169	1
P03915	P03915	O95178	1
P03915	P03915	O95182	1
P03915	P03915	O95298	1
P03915	P03915	O95299	1
P03915	P03915	O96000	1
P03915	P03915	P03886	1
P03915	P03915	P03891	1
P03915	P03915	P03897	1
P03915	P03915	P03901	1
P03915	P03915	P03905	1
P03915	P03915	P03915	1
P03915	P03915	P03923	1
P03915	P03915	P17568	1
P03915	P03915	P19404	1
P03915	P03915	P28331	1
P03915	P03915	P49821	1
P03915	P03915	P51970	1
P03915	P03915	P56181	1
P03915	P03915	P56556	1
P03915	P03915	Q16718	1
P03915	P03915	Q16795	1
P03915	P03915	Q86Y39	1
P03915	P03915	Q9NX14	1
P03915	P03915	Q9P0J0	1
P03915	P03915	Q9UI09	1
P03915	P03915	Q9Y6M9	1
P03920	P03920	O97725	1
P03920	P03920	P00125	1
P03920	P03920	P00126	1
P03920	P03920	P00129	1
P03920	P03920	P00130	1
P03920	P03920	P00157	1
P03920	P03920	P00396	1
P03920	P03920	P00415	1
P03920	P03920	P00423	1
P03920	P03920	P00426	1
P03920	P03920	P00428	1
P03920	P03920	P00429	1
P03920	P03920	P00430	1
P03920	P03920	P03887	1
P03920	P03920	P03892	1
P03920	P03920	P03898	1
P03920	P03920	P03902	1
P03920	P03920	P03910	1
P03920	P03920	P03920	1
P03920	P03920	P03924	1
P03920	P03920	P04038	1
P03920	P03920	P04394	1
P03920	P03920	P07552	1
P03920	P03920	P10175	1
P03920	P03920	P13182	1
P03920	P03920	P13183	1
P03920	P03920	P13184	1
P03920	P03920	P13271	1
P03920	P03920	P13272	1
P03920	P03920	P15690	1
P03920	P03920	P17694	1
P03920	P03920	P23004	1
P03920	P03920	P23709	1
P03920	P03920	P23934	1
P03920	P03920	P23935	1
P03920	P03920	P25708	1
P03920	P03920	P25712	1
P03920	P03920	P31800	1
P03920	P03920	P34942	1
P03920	P03920	P34943	1
P03920	P03920	P42026	1
P03920	P03920	P42028	1
P03920	P03920	P42029	1
P03920	P03920	P48305	1
P03920	P03920	P52505	1
P03920	P03920	P68530	1
P03920	P03920	Q01321	1
P03920	P03920	Q02365	1
